"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1964",2.19,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1965",2.09,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1966",2.03,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1967",2.02,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1968",2.27,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1969",2.27,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1970",2.17,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1971",2.1,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1972",2.03,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1973",2.15,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1974",2.29,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1975",2.23,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1976",2.24,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1977",2.21,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1978",2.15,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1979",2.16,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1980",2.05,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1981",2,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1982",2.01,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1983",2.01,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1984",2.01,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1985",1.97,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1986",2.02,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1987",1.96,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1988",1.97,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1989",1.9,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1990",1.82,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1991",1.66,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1992",1.55,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1993",1.46,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1994",1.37,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1995",1.23,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1996",1.23,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1997",1.09,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1998",1.11,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","1999",1.23,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2000",1.26,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2001",1.21,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2002",1.21,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2003",1.23,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2004",1.29,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2005",1.32,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2006",1.38,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2007",1.49,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2008",1.56,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2009",1.66,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2010",1.57,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2011",1.51,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2012",1.5,
"BGR","FERTILITY","TOT","CHD_WOMAN","A","2013",1.48,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1960",2.2,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1961",2.19,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1962",2.17,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1963",2.12,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1964",2.12,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1965",2.21,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1966",2.21,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1967",2.07,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1968",1.99,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1969",1.91,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1970",1.83,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1971",1.95,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1972",1.97,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1973",1.98,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1974",1.95,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1975",1.92,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1976",1.9,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1977",1.91,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1978",1.92,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1979",1.94,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1980",1.92,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1981",1.91,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1982",1.9,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1983",1.88,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1984",1.87,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1985",1.81,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1986",1.76,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1987",1.74,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1988",1.74,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1989",1.67,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1990",1.67,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1991",1.55,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1992",1.39,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1993",1.43,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1994",1.43,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1995",1.5,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1996",1.64,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1997",1.69,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1998",1.45,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","1999",1.38,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2000",1.39,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2001",1.46,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2002",1.42,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2003",1.41,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2004",1.43,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2005",1.5,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2006",1.47,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2007",1.48,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2008",1.55,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2009",1.58,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2010",1.55,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2011",1.48,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2012",1.51,
"HRV","FERTILITY","TOT","CHD_WOMAN","A","2013",1.46,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1982",2.48,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1983",2.5,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1984",2.52,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1985",2.43,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1986",2.46,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1987",2.38,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1988",2.49,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1989",2.36,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1990",2.41,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1991",2.32,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1992",2.48,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1993",2.24,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1994",2.17,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1995",2.03,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1996",1.95,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1997",1.86,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1998",1.76,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","1999",1.67,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2000",1.64,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2001",1.57,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2002",1.49,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2003",1.51,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2004",1.52,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2005",1.48,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2006",1.52,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2007",1.44,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2008",1.48,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2009",1.47,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2010",1.44,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2011",1.35,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2012",1.39,
"CYP","FERTILITY","TOT","CHD_WOMAN","A","2013",1.3,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1980",1.99,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1981",1.87,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1982",2.04,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1983",1.97,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1984",1.97,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1985",1.99,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1986",1.94,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1987",1.97,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1988",2.1,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1989",2.11,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1990",2.05,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1991",2.1,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1992",2.12,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1993",2.01,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1994",1.89,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1995",1.82,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1996",2.01,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1997",1.95,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1998",1.81,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","1999",1.72,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2000",1.69,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2001",1.5,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2002",1.45,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2003",1.48,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2004",1.4,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2005",1.38,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2006",1.36,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2007",1.35,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2008",1.43,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2009",1.42,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2010",1.36,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2011",1.45,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2012",1.43,
"MLT","FERTILITY","TOT","CHD_WOMAN","A","2013",1.38,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1975",2.59,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1976",2.54,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1977",2.57,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1978",2.52,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1979",2.49,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1980",2.43,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1981",2.36,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1982",2.17,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1983",2.06,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1984",2.26,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1985",2.31,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1986",2.39,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1987",2.38,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1988",2.3,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1989",2.22,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1990",1.83,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1991",1.59,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1992",1.51,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1993",1.43,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1994",1.4,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1995",1.33,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1996",1.3,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1997",1.32,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1998",1.32,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","1999",1.3,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2000",1.31,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2001",1.27,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2002",1.27,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2003",1.3,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2004",1.33,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2005",1.4,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2006",1.42,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2007",1.45,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2008",1.6,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2009",1.66,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2010",1.59,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2011",1.47,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2012",1.52,
"ROU","FERTILITY","TOT","CHD_WOMAN","A","2013",1.41,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1960",7.22,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1961",7.23,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1962",7.24,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1963",7.25,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1964",7.26,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1965",7.26,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1966",7.26,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1967",7.26,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1968",7.27,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1969",7.27,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1970",7.28,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1971",7.29,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1972",7.3,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1973",7.31,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1974",7.31,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1975",7.31,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1976",7.31,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1977",7.3,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1978",7.28,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1979",7.25,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1980",7.21,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1981",7.14,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1982",7.05,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1983",6.94,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1984",6.81,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1985",6.66,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1986",6.5,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1987",6.33,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1988",6.17,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1989",6,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1990",5.84,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1991",5.69,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1992",5.52,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1993",5.35,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1994",5.17,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1995",4.99,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1996",4.8,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1997",4.59,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1998",4.39,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","1999",4.19,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2000",3.99,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2001",3.81,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2002",3.64,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2003",3.48,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2004",3.35,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2005",3.24,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2006",3.14,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2007",3.05,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2008",2.97,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2009",2.89,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2010",2.83,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2011",2.76,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2012",2.7,
"SAU","FERTILITY","TOT","CHD_WOMAN","A","2013",2.64,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1960",3.28,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1961",3.27,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1962",3.25,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1963",3.26,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1964",3.24,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1965",3.14,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1966",3.04,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1967",2.98,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1968",2.88,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1969",2.83,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1970",2.76,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1971",2.74,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1972",2.64,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1973",2.57,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1974",2.52,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1975",2.42,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1976",2.34,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1977",2.27,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1978",2.22,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1979",2.21,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1980",2.17,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1981",2.11,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1982",2.08,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1983",2.02,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1984",1.98,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1985",1.95,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1986",1.92,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1987",1.9,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1988",1.92,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1989",1.9,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1990",1.91,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1991",1.88,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1992",1.86,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1993",1.81,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1994",1.77,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1995",1.72,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1996",1.71,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1997",1.69,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1998",1.67,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","1999",1.66,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2000",1.67,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2001",1.64,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2002",1.63,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2003",1.64,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2004",1.65,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2005",1.66,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2006",1.69,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2007",1.72,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2008",1.76,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2009",1.74,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2010",1.75,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2011",1.71,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2012",1.71,
"OAVG","FERTILITY","TOT","CHD_WOMAN","A","2013",1.67,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1960",2.75,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1961",2.75,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1962",2.75,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1963",2.8,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1964",2.83,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1965",2.77,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1966",2.71,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1967",2.64,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1968",2.55,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1969",2.49,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1970",2.43,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1971",2.41,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1972",2.33,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1973",2.26,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1974",2.26,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1975",2.19,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1976",2.14,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1977",2.09,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1978",2.05,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1979",2.03,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1980",2.01,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1981",1.95,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1982",1.92,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1983",1.88,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1984",1.87,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1985",1.84,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1986",1.84,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1987",1.82,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1988",1.83,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1989",1.79,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1990",1.78,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1991",1.74,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1992",1.7,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1993",1.63,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1994",1.57,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1995",1.52,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1996",1.51,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1997",1.49,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1998",1.46,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","1999",1.46,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2000",1.48,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2001",1.44,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2002",1.44,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2003",1.46,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2004",1.48,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2005",1.49,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2006",1.52,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2007",1.54,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2008",1.6,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2009",1.6,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2010",1.59,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2011",1.55,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2012",1.56,
"EU28","FERTILITY","TOT","CHD_WOMAN","A","2013",1.52,
